id,title,release_date,popularity,vote_average,vote_count
11040,Little Big Man,1970-12-14,8.186994,7.5,128.0
21849,A Face in the Crowd,1957-10-17,6.656685,7.4,48.0
1621,Trading Places,1983-06-07,14.285051999999999,7.1,763.0
14035,Meatballs,1979-06-28,6.613063,5.9,79.0
40771,Meatballs Part II,1984-07-27,1.475532,3.5,13.0
40772,Meatballs III: Summer Job,1986-10-26,1.667607,4.4,14.0
40773,Meatballs 4,1992-03-06,0.9211889999999999,3.3,4.0
11498,Dead Again,1991-08-23,9.696201,6.7,81.0
11790,Peter's Friends,1992-09-18,2.540085,6.7,46.0
29371,The Incredibly True Adventure of Two Girls In Love,1995-06-16,2.149553,5.7,13.0
276635,Experience Preferred...But Not Essential,1982-12-22,0.122181,7.5,2.0
47941,Under the Rainbow,1981-07-31,0.69162,4.9,7.0
29048,How I Won the War,1967-10-23,1.494833,5.6,10.0
19052,Light It Up,1999-11-04,1.252804,6.6,7.0
21349,Anywhere But Here,1999-11-12,12.593734,5.9,67.0
1832,Dogma,1999-11-12,8.559088000000001,6.8,842.0
10047,The Messenger: The Story of Joan of Arc,1999-10-18,9.471838,6.2,373.0
10228,Pokémon: The First Movie: Mewtwo Strikes Back,1998-07-18,7.556825999999999,6.7,336.0
47692,Felicia's Journey,1999-11-24,1.8500560000000001,6.3,24.0
18561,Oxygen,1999-11-12,8.343079,5.4,15.0
144953,Where's Marlowe?,1998-01-01,1.193384,5.5,2.0
37426,The Ape,1940-09-30,0.691803,5.3,6.0
51787,British Intelligence,1940-01-29,0.23331799999999997,5.8,5.0
11663,The Commitments,1991-08-14,7.442056,7.4,132.0
13485,Holiday Inn,1942-08-04,8.258968,7.1,55.0
9289,The Longest Day,1962-09-25,10.770928,7.3,237.0
9264,Poison Ivy,1992-05-08,6.9016839999999995,5.2,85.0
18222,Poison Ivy: The New Seduction,1997-01-01,6.146452,4.1,28.0
124853,Ten Benny,1995-04-09,0.06421900000000001,10.0,1.0
11165,Tora! Tora! Tora!,1970-01-26,7.262326,6.9,150.0
4203,Women on the Verge of a Nervous Breakdown,1988-03-14,5.470331,7.6,149.0
24226,The Verdict,1982-12-08,9.596883,7.4,132.0
88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972-12-20,0.47359300000000004,6.9,12.0
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-15,7.778445,6.3,103.0
29154,Stand and Deliver,1988-03-11,5.355761,7.3,60.0
2039,Moonstruck,1987-12-18,12.877291,6.7,173.0
77915,The Sandpiper,1965-06-23,1.198796,5.7,16.0
11943,Jeremiah Johnson,1972-09-10,4.711031,7.5,126.0
11481,Repulsion,1965-06-01,6.825852,7.5,218.0
2690,Irma la Douce,1963-06-04,5.967967,7.1,74.0
20565,42 Up,1998-07-28,0.697268,6.6,9.0
27141,Liberty Heights,1999-11-17,2.64721,6.7,19.0
10399,Mansfield Park,1999-11-12,6.646005000000001,6.7,81.0
90762,"Goodbye, 20th Century",1998-11-17,0.352075,7.5,2.0
2668,Sleepy Hollow,1999-11-18,11.072361,6.9,1774.0
36643,The World Is Not Enough,1999-11-08,12.130127,6.0,878.0
99,All About My Mother,1999-04-19,10.000914999999999,7.4,337.0
159569,Home Page,1998-10-14,0.001183,0.0,0.0
77010,The Living Dead Girl,1982-10-23,1.605782,6.0,18.0
25898,Babes in Toyland,1934-12-14,7.768271,6.6,28.0
9647,Scrooged,1988-11-22,11.465634,6.7,395.0
11787,Harvey,1950-10-13,5.306185,7.7,159.0
5156,Bicycle Thieves,1948-11-24,13.233135999999998,8.0,404.0
24276,Matewan,1987-08-28,3.3501260000000004,7.2,33.0
11953,Kagemusha,1980-04-26,6.206807,7.7,135.0
44662,47 Samurai,1962-11-03,5.127806,7.1,20.0
29005,McCabe & Mrs. Miller,1971-06-24,5.442081,7.3,82.0
26371,Maurice,1987-09-18,5.778465,7.1,62.0
596,The Grapes of Wrath,1940-03-15,9.668636,7.8,211.0
52470,My Man Godfrey,1957-10-11,0.19375799999999999,6.4,4.0
20334,The Shop Around the Corner,1940-01-11,7.144236,7.9,107.0
11393,The Natural,1984-05-11,12.319855,7.0,162.0
31121,Shampoo,1975-03-13,3.7961949999999995,6.3,41.0
293,A River Runs Through It,1992-10-09,12.583826,7.0,241.0
10998,Fatal Attraction,1987-09-11,14.260779000000001,6.6,305.0
12235,Jagged Edge,1985-10-04,3.892311,6.5,63.0
36094,Stanley & Iris,1990-02-09,1.914881,5.7,26.0
9013,Midnight Run,1988-07-20,5.564321,7.2,241.0
11005,Awakenings,1990-12-19,13.201595000000001,7.6,568.0
59820,Come See the Paradise,1990-08-17,6.408322,6.1,14.0
2924,Backdraft,1991-05-24,9.883727,6.4,360.0
177,The Fisher King,1991-09-09,11.184385,7.2,346.0
38557,The River,1984-12-01,6.303383999999999,6.5,21.0
42087,Country,1984-09-29,0.84372,6.3,6.0
13681,Places in the Heart,1984-09-11,3.712567,7.1,31.0
34760,"'night, Mother",1986-09-12,0.798428,5.8,6.0
9946,End of Days,1999-11-24,9.62371,5.5,488.0
863,Toy Story 2,1999-10-30,17.547693,7.3,3914.0
31582,Flawless,1999-11-26,8.608461,5.9,56.0
125520,Miss Julie,1999-09-12,0.9949530000000001,6.3,3.0
22267,Ride with the Devil,1999-11-24,7.059308000000001,6.6,49.0
55123,Tumbleweeds,1999-11-28,0.8888799999999999,6.2,11.0
5486,A Bay of Blood,1971-08-08,4.725878,6.4,53.0
10411,The Distinguished Gentleman,1992-12-04,9.64078,5.7,78.0
41462,The Hitch-Hiker,1953-10-16,2.2117419999999997,6.6,28.0
1718,Santa Fe Trail,1940-12-13,1.548028,3.6,5.0
28604,Lauderdale,1989-01-01,1.5338,1.7,3.0
15506,Agnes Browne,1999-11-08,6.485631,6.3,9.0
20024,The End of the Affair,1999-12-03,6.200344,6.6,56.0
78256,The End of the Affair,1955-02-23,0.402828,6.3,2.0
13787,Holy Smoke!,1999-09-04,3.176804,5.3,47.0
54933,A Map of the World,1999-09-13,1.5881889999999999,6.4,8.0
9684,Sweet and Lowdown,1999-12-03,6.836569,6.8,109.0
9586,The Bonfire of the Vanities,1990-12-21,5.507082,5.3,113.0
41638,Broadway Damage,1997-08-26,0.051128,6.0,1.0
70801,Daddy-Long-Legs,1919-05-11,0.346438,7.4,5.0
33015,Go West,1925-11-01,1.014248,6.8,19.0
777,Grand Illusion,1937-06-04,6.02384,7.5,126.0
21887,The Great Santini,1979-10-26,3.9190410000000004,6.9,21.0
5652,The James Dean Story,1957-08-13,0.505885,6.2,6.0
19664,The Sea Wolves,1980-07-03,3.244148,5.7,19.0
32331,Stealing Home,1988-08-26,7.168975,5.9,15.0
76083,Tarzan the Fearless,1933-08-11,0.756556,2.8,4.0
32628,Three Ages,1923-09-24,1.5397129999999999,7.2,20.0
32669,The Two Jakes,1990-08-10,4.476578,6.2,48.0
18161,U2: Rattle and Hum,1988-11-04,2.1434830000000002,6.3,28.0
31681,Hell in the Pacific,1968-12-19,2.664145,6.8,41.0
33666,The Glass Bottom Boat,1966-06-09,0.9429770000000001,4.8,16.0
32274,Cradle Will Rock,1999-12-10,6.481649,7.2,18.0
10402,Deuce Bigalow: Male Gigolo,1999-12-10,6.567794,5.4,314.0
497,The Green Mile,1999-12-10,19.96678,8.2,4166.0
1715,The Cider House Rules,1999-12-17,9.526781,6.9,285.0
35118,Diamonds,1999-12-10,1.6524470000000002,5.4,7.0
42739,The War Zone,1999-06-11,3.4662599999999997,7.2,54.0
26162,The Bat Whispers,1930-01-01,0.670708,6.3,4.0
25188,The Last Picture Show,1971-10-03,5.961382,7.6,133.0
15515,The 7th Voyage of Sinbad,1958-12-05,11.118379,6.8,52.0
75888,Blood on the Sun,1945-04-26,1.130503,5.1,7.0
1439,Anna and the King,1999-12-16,17.65016,6.4,204.0
2277,Bicentennial Man,1999-12-17,9.369917999999998,6.9,998.0
10137,Stuart Little,1999-12-17,8.3595,5.8,998.0
10387,The Emperor and the Assassin,1998-10-08,1.5319969999999998,7.4,18.0
49948,Fantasia 2000,1999-12-17,14.972573,7.0,300.0
334,Magnolia,1999-12-08,9.091636,7.5,844.0
30237,Onegin,1999-12-22,7.171138000000001,5.8,26.0
50116,Simpatico,1999-09-15,3.143748,5.3,6.0
46435,Topsy-Turvy,1999-09-03,5.902126,6.7,41.0
94260,The Alley Cats,1966-09-12,0.083996,2.5,2.0
22213,Boiling Point,1993-04-16,2.1247849999999997,4.6,26.0
47070,Brenda Starr,1989-05-15,6.561711999999999,5.1,7.0
36492,Carnal Knowledge,1971-10-21,2.837238,6.7,34.0
624,Easy Rider,1969-05-07,8.635841000000001,7.0,411.0
26578,The Falcon and the Snowman,1985-01-25,4.690847,6.5,43.0
415072,Hi-Yo Silver,1940-04-10,0.001438,0.0,0.0
43103,Room at the Top,1959-01-22,1.8761990000000002,6.0,20.0
43194,Ulysses,1954-10-06,1.993626,6.3,32.0
9563,Any Given Sunday,1999-12-16,10.571434,6.8,430.0
1850,Man on the Moon,1999-12-22,13.217419,6.9,444.0
926,Galaxy Quest,1999-12-23,15.831373999999999,6.9,722.0
1213,The Talented Mr. Ripley,1999-12-25,11.65502,7.1,790.0
10471,Next Friday,2000-01-12,10.06545,6.5,145.0
10400,The Hurricane,1999-09-17,5.716009,7.2,401.0
10397,Angela's Ashes,1999-12-25,4.496585,7.0,59.0
20761,Play It to the Bone,1999-12-25,4.347608999999999,5.7,53.0
12524,Titus,1999-12-25,7.295333,6.5,76.0
28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999-12-29,1.157478,6.3,17.0
36773,The Third Miracle,1999-09-13,2.2696009999999998,6.1,16.0
30814,Montana,1998-01-01,1.174927,4.8,4.0
10219,Snow Falling on Cedars,1999-12-22,2.813811,6.3,32.0
3558,"Girl, Interrupted",1999-12-21,8.285062,7.6,747.0
104878,Trans,1998-09-11,0.042208999999999997,0.0,0.0
41276,The Life and Times of Hank Greenberg,2000-01-12,0.13608699999999999,4.0,2.0
17908,My Dog Skip,2000-01-14,7.061185000000001,6.5,71.0
10384,Supernova,2000-01-14,5.496624,4.9,109.0
125317,The Quarry,1998-09-09,0.203067,2.5,2.0
48233,The Terrorist,1998-09-12,0.154526,8.1,4.0
10236,The Way We Were,1973-10-17,13.377996,7.1,87.0
71067,Tess of the Storm Country,1922-11-12,0.12625799999999998,5.0,1.0
632,Stalag 17,1953-05-29,9.47371,7.6,143.0
11851,The Presidio,1988-06-10,3.768935,5.7,80.0
5924,Papillon,1973-12-13,15.698432999999998,7.8,445.0
33734,Pal Joey,1957-10-25,2.774084,5.9,16.0
14886,The Last Detail,1973-12-11,4.344612000000001,7.1,85.0
26617,Five Easy Pieces,1970-09-12,9.721297,7.2,114.0
11900,Even Dwarfs Started Small,1970-09-16,0.8549629999999999,6.6,27.0
10493,Dead Calm,1989-04-07,13.464246,6.6,178.0
16241,The Boys from Brazil,1978-10-05,5.923299,6.6,102.0
27632,Black Sunday,1960-08-11,4.683413,7.2,79.0
22160,Against All Odds,1984-03-02,3.027195,5.7,40.0
4460,The Snows of Kilimanjaro,1952-08-18,1.7990270000000002,6.1,18.0
9644,National Lampoon's Loaded Weapon 1,1993-02-04,11.511683,5.7,161.0
43455,The Loves of Carmen,1948-08-23,0.366948,8.0,2.0
13342,Fast Times at Ridgemont High,1982-08-13,14.658885,7.0,330.0
35119,A Cry in the Dark,1988-11-11,3.970538,6.4,49.0
21256,Born to Win,1971-12-01,2.554758,6.1,7.0
14919,Batman: Mask of the Phantasm,1993-12-25,7.2911399999999995,7.4,218.0
14040,American Flyers,1985-08-16,5.50751,6.1,33.0
75641,Voyage of the Damned,1976-12-22,1.12301,5.5,5.0
17343,Vampyros Lesbos,1971-07-15,3.047838,5.5,29.0
22692,A Star Is Born,1937-04-27,2.5375080000000003,6.3,24.0
47620,Poison,1991-04-05,1.9245349999999999,6.4,15.0
2990,Pacific Heights,1990-09-28,4.817146,6.0,83.0
38775,Night Tide,1961-08-15,0.9159700000000001,6.2,16.0
10831,The Draughtsman's Contract,1982-10-02,2.4446369999999997,6.9,44.0
21193,Carmen,1984-03-14,1.490737,5.9,6.0
33078,A Zed & Two Noughts,1985-10-04,3.464385,6.8,31.0
16672,Woman in the Dunes,1964-02-15,9.768832000000002,8.1,88.0
10472,Down to You,2000-01-21,3.847088,4.9,71.0
123277,Hellhounds on My Trail: The Afterlife of Robert Johnson,2000-02-28,0.008917,0.0,0.0
79474,"Not Love, Just Frenzy",1996-11-15,0.217406,4.6,4.0
97805,Wirey Spindell,2000-01-21,0.09818099999999999,5.5,2.0
53714,Another Man's Poison,1951-11-20,2.021032,6.4,9.0
21489,The Odessa File,1974-10-17,3.883002,6.7,50.0
51392,The Saphead,1920-09-01,0.291058,6.4,6.0
32600,Seven Chances,1925-03-11,4.590055,7.3,49.0
110479,Smashing Time,1967-12-20,0.325212,4.8,2.0
299121,Train Ride to Hollywood,1975-10-01,0.004393,0.0,0.0
13005,Where the Buffalo Roam,1980-04-25,3.2166080000000004,6.1,48.0
65134,Zachariah,1971-01-12,0.07105399999999999,7.0,1.0
121738,Kestrel's Eye,1998-12-25,0.0017219999999999998,0.0,0.0
18681,Eye of the Beholder,1999-09-04,3.7730580000000002,5.3,42.0
75531,Isn't She Great,2000-01-28,0.907927,4.6,14.0
20468,The Big Tease,1999-01-01,1.1168209999999998,5.8,6.0
14521,The Cup,1999-08-29,0.588543,5.9,9.0
46835,Santitos,1999-01-23,0.28762,6.3,2.0
10406,Encino Man,1992-05-22,8.000189,5.6,197.0
14741,The Goodbye Girl,1977-11-30,3.9371389999999997,7.3,37.0
32015,I Am Cuba,1964-09-06,2.254539,8.0,33.0
1883,Malcolm X,1992-11-18,14.207001000000002,7.3,377.0
2005,Sister Act,1992-05-28,18.83065,6.5,713.0
6279,Sister Act 2: Back in the Habit,1993-12-09,12.986842,5.9,384.0
11087,The Hand that Rocks the Cradle,1992-01-10,6.672714999999999,6.5,196.0
7305,Alive,1993-01-15,8.662287,6.7,383.0
24735,Agnes of God,1985-08-21,3.9416889999999998,6.2,40.0
9475,Scent of a Woman,1992-12-23,14.505987,7.3,763.0
8872,Wayne's World,1992-02-14,10.180776,6.5,738.0
8873,Wayne's World 2,1993-12-10,10.931683,5.8,281.0
11287,A League of Their Own,1992-07-01,10.852038,6.8,362.0
9869,Patriot Games,1992-06-04,11.075674000000001,6.4,440.0
619,The Bodyguard,1992-11-25,9.805017,6.2,681.0
9374,Death Becomes Her,1992-07-30,11.017417,6.3,655.0
11259,Far and Away,1992-05-22,7.472753,6.3,294.0
8293,Howards End,1992-03-13,10.854598,7.0,98.0
11068,Singles,1992-09-18,10.450148,6.6,106.0
1923,Twin Peaks: Fire Walk with Me,1992-06-03,8.736538000000001,7.3,429.0
10158,White Men Can't Jump,1992-03-26,8.795941000000001,6.2,305.0
10206,Buffy the Vampire Slayer,1992-07-24,4.9419889999999995,5.3,192.0
11782,Hard Boiled,1992-04-16,10.184313000000001,7.4,169.0
10086,Man Bites Dog,1992-05-01,8.758096,7.2,194.0
9367,El Mariachi,1992-09-04,9.972591,6.6,243.0
9876,Stop! Or My Mom Will Shoot,1992-02-21,14.40112,4.6,220.0
10326,Forever Young,1992-12-16,5.050509,6.0,258.0
16562,The Cutting Edge,1992-03-27,3.8143,6.6,59.0
9609,Of Mice and Men,1992-09-16,6.112112000000001,7.1,147.0
12143,Bad Lieutenant,1992-09-16,6.4170370000000005,6.9,162.0
4234,Scream 3,2000-02-03,9.738371,5.7,749.0
9605,Single White Female,1992-08-14,7.246119,6.0,139.0
8374,The Boondock Saints,1999-01-22,12.457908,7.2,848.0
29076,Gun Shy,2000-02-04,6.370105000000001,5.4,24.0
80471,Beloved/Friend,1999-01-29,0.600431,6.1,5.0
49477,Gendernauts: A Journey Through Shifting Identities,1999-06-12,0.073744,10.0,2.0
121940,Knockout,2000-02-04,0.31301,0.0,0.0
28156,The Baby,1973-03-01,1.261534,6.1,20.0
113096,The Brandon Teena Story,1998-09-23,0.107046,7.3,3.0
106837,Different for Girls,1996-10-01,0.533219,5.2,5.0
24349,Minnie and Moskowitz,1971-12-22,2.096508,6.4,19.0
27841,They Might Be Giants,1971-06-09,2.303594,7.3,19.0
1907,The Beach,2000-02-11,14.430310999999998,6.3,1271.0
15489,Snow Day,2000-02-11,6.295701,4.8,51.0
15655,The Tigger Movie,2000-02-11,7.023414,6.3,146.0
68546,Cotton Mary,1999-01-01,0.30869,5.3,3.0
36210,Not One Less,1999-09-07,1.8969310000000001,7.5,36.0
279444,Soft Toilet Seats,1999-12-03,0.002341,0.0,0.0
77908,Trois,2000-02-11,0.06431,4.5,1.0
22342,The Big Combo,1955-02-15,1.787278,7.2,25.0
96484,Conceiving Ada,1999-02-19,0.563712,0.0,0.0
30062,Eaten Alive,1976-12-25,5.394715,4.9,41.0
62463,Raining Stones,1993-09-09,1.592047,5.7,20.0
25934,"To Sir, with Love",1967-06-14,8.138554,7.6,72.0
101383,With Byrd at the South Pole,1930-06-28,0.10214,7.5,2.0
14181,Boiler Room,2000-02-18,8.518425,6.5,202.0
10385,Hanging Up,2000-02-16,6.474767,5.0,42.0
2787,Pitch Black,2000-02-18,6.424399,6.7,1812.0
2069,The Whole Nine Yards,2000-02-18,12.061521,6.3,540.0
61416,Beautiful People,1999-09-16,0.978894,6.0,11.0
79515,Black Tar Heroin: The Dark End of the Street,2000-03-17,0.23207399999999997,7.1,6.0
14839,Blue Collar,1978-02-10,1.379256,7.2,30.0
42186,Bluebeard,1944-11-11,0.562477,5.6,7.0
28978,The Circus,1928-01-06,6.714813,8.0,119.0
901,City Lights,1931-01-30,10.891524,8.2,444.0
25010,The Flamingo Kid,1984-12-21,4.418591,6.0,17.0
36208,A Dog's Life,1918-04-14,1.972147,7.1,46.0
10098,The Kid,1921-01-21,8.168455999999999,8.0,404.0
18264,The Man from Laramie,1955-08-31,5.678463,6.8,41.0
291861,The Wild McCullochs,1975-05-21,0.594758,0.0,0.0
33374,Class Reunion,1982-10-29,2.086059,3.4,5.0
43368,The Big Trees,1952-02-05,0.9660639999999999,5.2,7.0
127602,Happy Go Lovely,1951-03-06,0.074823,5.0,1.0
2155,Reindeer Games,2000-02-25,12.11759,5.3,175.0
11004,Wonder Boys,2000-02-22,5.922739,6.9,165.0
25212,Deterrence,2000-03-10,3.682868,6.1,7.0
36048,Judy Berlin,1999-01-01,0.316842,4.8,3.0
139,Mifune,1999-03-12,2.539346,6.8,16.0
210307,The Waiting Game,1999-03-25,1.169592,0.0,0.0
47816,3 Strikes,2000-03-01,0.651625,5.9,15.0
20682,Chain of Fools,2000-09-22,2.241861,5.9,24.0
25166,Drowning Mona,2000-03-03,4.372616000000001,5.4,43.0
1831,The Next Best Thing,2000-03-03,2.9719990000000003,4.3,29.0
10416,What Planet Are You From?,2000-03-03,1.994868,5.4,37.0
14271,Beyond the Mat,1999-10-22,2.691433,7.8,17.0
4816,Ghost Dog: The Way of the Samurai,1999-09-13,9.368099,7.2,306.0
19958,The Year My Voice Broke,1987-01-01,1.334529,7.3,10.0
28569,Splendor in the Grass,1961-10-10,9.739448,7.1,49.0
2193,My Tutor,1983-03-04,4.67546,5.8,17.0
64871,The Legend of Lobo,1962-11-07,0.017999,0.0,0.0
54575,The Killing of Sister George,1968-09-01,0.48760200000000004,6.2,13.0
11016,Key Largo,1948-07-31,7.588489,7.6,124.0
23020,Jail Bait,1954-01-01,0.514993,3.5,11.0
54195,It Happened Here,1966-05-01,0.352743,5.3,7.0
139058,I'll Never Forget What's'isname,1967-12-18,0.29714,7.0,3.0
20423,For All Mankind,1989-01-01,3.2162919999999997,8.3,34.0
10839,Cross of Iron,1977-01-29,9.103168,6.6,89.0
36489,Bride of the Monster,1955-05-11,1.406932,4.2,24.0
24481,Born Yesterday,1950-12-25,6.085287,6.6,35.0
11296,Birdy,1984-12-14,16.243093,6.9,112.0
61651,And God Created Woman,1988-03-04,2.572665,3.8,13.0
28172,Blood Feast,1963-06-06,1.783412,5.3,26.0
57855,"Charlie, the Lonesome Cougar",1967-10-18,0.43968100000000004,4.9,4.0
28180,Color Me Blood Red,1965-10-13,0.649273,5.0,16.0
14280,Never Cry Wolf,1983-10-07,3.464922,6.9,36.0
72086,The Night Visitor,1971-01-01,1.529024,7.3,6.0
149687,The Perils of Pauline,1947-07-04,0.8876299999999999,8.0,1.0
29478,A Raisin in the Sun,1961-05-28,2.501072,7.1,26.0
28177,Two Thousand Maniacs!,1964-03-20,1.682434,6.2,30.0
64166,Brown's Requiem,1998-11-01,0.283548,6.0,2.0
73642,The Closer You Get,2000-12-27,0.427125,4.5,2.0
2067,Mission to Mars,2000-03-10,9.021107,5.7,374.0
622,The Ninth Gate,1999-08-24,11.316349,6.3,768.0
110666,Condo Painting,2000-03-17,0.001191,0.0,0.0
28463,East/West,1999-09-01,1.080972,7.5,11.0
12186,Defending Your Life,1991-03-22,3.711347,6.5,65.0
20283,Breaking Away,1979-05-24,4.806374,7.4,80.0
5693,Hoosiers,1986-11-14,6.484495,7.1,143.0
287,Bull Durham,1988-06-15,6.924072,6.6,154.0
968,Dog Day Afternoon,1975-08-11,7.530125999999999,7.6,685.0
838,American Graffiti,1973-08-01,9.188584,6.9,330.0
16958,The Asphalt Jungle,1950-05-22,12.86559,7.5,102.0
3114,The Searchers,1956-03-13,7.803856,7.7,332.0
31938,The Devil's Brigade,1968-05-15,3.007031,6.4,23.0
12501,The Big Country,1958-09-30,4.671032,7.8,70.0
22650,Any Number Can Win,1963-03-19,1.7719150000000001,6.9,17.0
31618,Betrayed,1988-08-26,2.812811,5.6,19.0
42232,Bound for Glory,1976-12-05,3.207471,7.0,22.0
15873,The Bridge at Remagen,1969-06-25,3.4258919999999997,6.2,37.0
26928,Buck and the Preacher,1972-03-17,2.0981490000000003,5.0,10.0
68427,Daughters of the Dust,1991-09-10,1.0905799999999999,6.8,9.0
25392,Destination Moon,1950-06-26,0.940976,6.1,17.0
67455,The Fantastic Night,1942-07-10,0.543794,5.7,3.0
22178,Hangmen Also Die!,1943-04-15,2.54637,6.8,26.0
48213,The Ogre,1996-01-01,1.5453540000000001,6.4,14.0
35412,On the Beach,1959-12-16,4.00437,6.7,60.0
43463,Railroaded!,1947-09-25,1.344363,6.6,9.0
59939,Slaves to the Underground,1997-11-14,0.42547399999999996,5.0,2.0
159727,Song of Freedom,1936-08-16,0.013234000000000001,0.0,0.0
244151,Big Fella,1937-07-17,0.44474600000000003,8.0,1.0
8333,The Taking of Pelham One Two Three,1974-10-02,7.7628330000000005,7.6,109.0
19259,Volunteers,1985-08-16,7.511384,5.6,39.0
820,JFK,1991-12-20,13.813146,7.5,513.0
11718,Who's Harry Crumb?,1989-02-03,7.102963000000001,5.5,77.0
8989,Harry and the Hendersons,1987-06-05,9.296024000000001,5.6,157.0
32031,Let's Get Harry,1986-01-01,0.500088,4.7,3.0
58048,Shanghai Surprise,1986-08-29,1.408849,2.9,15.0
26827,Who's That Girl,1987-08-07,3.78346,5.2,51.0
11157,She-Devil,1989-12-08,4.282807,5.4,82.0
28370,Date With an Angel,1987-11-20,1.600871,5.6,20.0
918,Blind Date,1987-03-27,6.696292,5.6,115.0
61178,Nadine,1987-08-07,7.569698,5.5,21.0
11176,The Muppet Movie,1979-05-31,6.769866,7.0,168.0
14900,The Great Muppet Caper,1981-06-26,8.87534,6.9,72.0
11899,The Muppets Take Manhattan,1984-07-13,5.89335,6.5,102.0
36536,Sesame Street Presents Follow That Bird,1985-08-02,1.779267,6.5,12.0
18890,We're Back! A Dinosaur's Story,1993-11-24,13.58903,5.8,109.0
19736,Baby: Secret of the Lost Legend,1985-03-22,1.6979349999999998,5.3,24.0
123047,Turtle Diary,1985-09-10,0.794209,8.3,4.0
24575,Raise the Titanic,1980-01-01,2.132843,5.2,21.0
16535,Titanic,1953-04-11,12.90707,6.2,27.0
10971,A Night to Remember,1958-12-16,6.560231,7.5,45.0
23928,Captain Horatio Hornblower R.N.,1951-04-10,1.577618,6.5,23.0
31336,The Carriers Are Waiting,1999-05-19,0.3943,7.3,8.0
462,Erin Brockovich,2000-03-17,10.135446,7.1,730.0
9532,Final Destination,2000-03-16,14.961416,6.4,1416.0
117259,Soft Fruit,1999-10-28,0.086721,0.0,0.0
78231,Babymother,1998-09-11,0.07256699999999999,3.0,1.0
2383,The Bear,1988-10-21,4.158572,6.9,85.0
25503,Impact,1949-03-20,1.551252,5.8,6.0
53879,Love Is a Many-Splendored Thing,1955-08-18,1.5536969999999999,5.8,23.0
1396,Mirror,1975-03-07,10.115839999999999,7.8,147.0
11570,The Crimson Pirate,1952-09-27,2.255459,6.9,30.0
1541,Thelma & Louise,1991-05-24,14.785388000000001,7.2,766.0
150043,Something For Everyone,1970-07-22,1.171828,7.1,6.0
17443,...And Justice for All,1979-10-19,6.291512,7.1,118.0
8469,Animal House,1978-07-27,7.5253820000000005,7.0,420.0
27995,She's Gotta Have It,1986-08-08,7.056652000000001,6.2,29.0
36739,School Daze,1988-02-12,6.25967,6.1,27.0
925,Do the Right Thing,1989-06-30,10.465403,7.6,301.0
41823,Mo' Better Blues,1990-08-03,2.715137,6.3,48.0
1713,Jungle Fever,1991-06-07,7.701917999999999,6.0,71.0
26170,Coogan's Bluff,1968-10-02,4.60692,6.2,80.0
30547,The Champ,1979-07-10,6.463112000000001,6.7,38.0
54825,Creature Comforts,1989-07-15,2.3292330000000003,7.3,29.0
13939,Death Wish,1974-07-24,12.968011,7.0,165.0
14373,Death Wish 2,1982-02-20,7.965003,6.1,74.0
24873,Death Wish 3,1985-11-01,12.829903999999999,6.1,68.0
26263,Death Wish 4: The Crackdown,1987-06-11,4.566325,5.6,51.0
34746,Death Wish 5: The Face of Death,1994-01-14,3.595599,5.0,46.0
996,Double Indemnity,1944-04-24,6.49432,8.0,425.0
9079,Dying Young,1991-06-20,10.762636,5.8,87.0
1496,Cool as Ice,1991-10-18,2.329486,4.7,27.0
1498,Teenage Mutant Ninja Turtles,1990-03-30,13.184585,6.5,486.0
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,7.9942660000000005,5.8,290.0
1499,Teenage Mutant Ninja Turtles III,1993-03-17,8.13688,5.1,189.0
1880,Red Dawn,1984-08-10,8.233168,6.4,217.0
33762,Band of the Hand,1986-04-11,4.397712,6.9,14.0
103960,Born American,1986-08-30,0.286981,3.6,7.0
11690,Bloodsport,1988-02-26,8.822275999999999,6.6,370.0
29143,Eyes of Laura Mars,1978-08-02,3.705714,5.7,46.0
35292,Funny Bones,1995-09-20,3.2082650000000004,6.8,12.0
36652,The Good Earth,1937-08-06,1.085948,5.7,13.0
801,"Good Morning, Vietnam",1987-12-23,9.023282,7.1,658.0
104301,The Good Mother,1988-11-04,1.9424700000000001,4.7,5.0
11520,Grumpy Old Men,1993-12-25,7.529482000000001,6.5,176.0
1879,Guess Who's Coming to Dinner,1967-12-11,5.032469,7.6,174.0
2085,Romeo Must Die,2000-03-20,8.369176,6.0,334.0
13539,Here On Earth,2000-03-23,3.199357,5.4,48.0
16222,Whatever It Takes,2000-03-31,3.550711,5.1,38.0
109479,Buddy Boy,1999-09-05,0.078239,6.0,1.0
17078,The Color of Paradise,1999-02-08,2.0662529999999997,7.1,34.0
37722,Waking the Dead,2000-03-23,1.241671,6.5,22.0
75892,Blood and Sand,1989-09-22,1.334127,3.3,4.0
33516,Gothic,1986-11-30,2.5789020000000002,5.8,33.0
99008,Hillbillys in a Haunted House,1967-05-01,0.287059,1.5,6.0
9960,Lord of the Flies,1963-08-13,7.597775,6.6,164.0
3082,Modern Times,1936-02-05,8.159556,8.1,881.0
49338,National Lampoon's Last Resort,1994-04-29,0.575108,4.6,8.0
2102,Solar Crisis,1990-07-14,0.653162,4.4,7.0
